Planting,Unique Planting,State,ID,Lab,Share Code,Source,Type,Store Name,Store Brand,Farmer,Farm Practices,Variety,Quality in field,Damage,Quality in lab,Color,Size cm,Brix,Dry Mass % (x 100),Polyphenols,Antioxidants,"Crop, Sodium (noisy)","Crop, Magnesium (noisy)","Crop, Aluminum","Crop, Silicon","Crop, Phosphorous","Crop, Sulfur","Crop, Chlorine","Crop, Potassium","Crop, Calcium","Crop, Manganese","Crop, Iron","Crop, Nickel","Crop, Copper","Crop, Zinc","Crop, Arsenic","Crop, Selenium","Crop, Molybdenum","Crop, Lead",Soil 0-10cm Organic Matter %,Soil 0-10cm Total Organic Carbon %,Soil 0-10cm pH,Soil 0-10cm Soil Respiration,"Soil 0-10cm, Sodium (noisy)","Soil 0-10cm, Magnesium (noisy)","Soil 0-10cm, Aluminum","Soil 0-10cm, Silicon %","Soil 0-10cm, Phosphorous","Soil 0-10cm, Sulfur","Soil 0-10cm, Potassium","Soil 0-10cm, Calcium","Soil 0-10cm, Titanium","Soil 0-10cm, Vanadium","Soil 0-10cm, Chromium","Soil 0-10cm, Manganese","Soil 0-10cm, Iron","Soil 0-10cm, Nickel","Soil 0-10cm, Copper","Soil 0-10cm, Zinc","Soil 0-10cm, Arsenic","Soil 0-10cm, Selenium","Soil 0-10cm, Rubidium","Soil 0-10cm, Strontium","Soil 0-10cm, Molybdenum","Soil 0-10cm, Lead",Soil 10-20cm Organic Matter %,Soil 10-20cm Total Organic Carbon %,Soil 10-20cm pH,Soil 10-20cm Soil Respiration,"Soil 10-20cm, Sodium (noisy)","Soil 10-20cm, Magnesium (noisy)","Soil 10-20cm, Aluminum","Soil 10-20cm, Silicon %","Soil 10-20cm, Phosphorous","Soil 10-20cm, Sulfur","Soil 10-20cm, Potassium","Soil 10-20cm, Calcium","Soil 10-20cm, Titanium","Soil 10-20cm, Vanadium","Soil 10-20cm, Chromium","Soil 10-20cm, Manganese","Soil 10-20cm, Iron","Soil 10-20cm, Nickel","Soil 10-20cm, Copper","Soil 10-20cm, Zinc","Soil 10-20cm, Arsenic","Soil 10-20cm, Selenium","Soil 10-20cm, Rubidium","Soil 10-20cm, Strontium","Soil 10-20cm, Molybdenum","Soil 10-20cm, Lead",Shipping time hrs,Processing time hrs,Total time hrs,Maturity days,Sweetness (0-5 scale),Flavor (0-5 scale),Overall Taste (0-5 scale),Juice Scan Device ID,Juice Scan 365nm,Juice Scan 385nm,Juice Scan 450nm,Juice Scan 500nm,Juice Scan 530nm,Juice Scan 587nm,Juice Scan 632nm,Juice Scan 850nm,Juice Scan 880nm,Juice Scan 940nm,Surface Scan Device ID,Surface Scan 365nm,Surface Scan 386nm,Surface Scan 450nm,Surface Scan 500nm,Surface Scan 530nm,Surface Scan 587nm,Surface Scan 632nm,Surface Scan 850nm,Surface Scan 880nm,Surface Scan 940nm
,,maryland,4599.2,Ann Arbor,0,store,carrot,trouts_jubilee,cal_organic,,certified_organic,mixed_multi_color,none,,yes,orange,23,6.8,0.089,20.81,34.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:01:13,-5.5,-5.010000000000002,-2.7299999999999898,-1.5700000000000003,1.6600000000000037,19.210000000000008,22.10000000000001,34.39000000000001,16.89,61.2,00:00:01:13,2.005,1.764,-0.4963,1.900,4.946,35.18,40.00,37.19,32.99,37.76
,,maryland,4599.3,Ann Arbor,0,store,carrot,trouts_jubilee,cal_organic,,certified_organic,mixed_multi_color,none,,yes,white,15,,0.071,19,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:01:13,9.135,14.68,28.80,42.43,45.18,48.53,50.53,50.94,46.26,48.07
,,maryland,4598.3,Ann Arbor,0,store,kale,trouts_jubilee,natures_greens,,none,,none,,yes,green yellow,65,,0.106,635.4,15814.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:01:13,0.9831,1.065,2.514,6.157,12.79,9.600,6.464,50.68,49.38,58.55
,,maryland,4598.2,Ann Arbor,0,store,kale,trouts_jubilee,natures_greens,,none,,none,,yes,green yellow,65,8.1,0.114,648.41,2353.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:01:13,-5.300000000000001,-5.430000000000007,-3.4200000000000017,-1.3399999999999963,0.4200000000000017,0.5,-1.3799999999999955,35.11,25.97,47.80000000000001,00:00:01:13,2.425,2.680,4.425,7.727,11.98,9.858,6.845,60.22,52.60,65.45
,,maryland,4598.1,Ann Arbor,0,store,kale,trouts_jubilee,natures_greens,,none,,none,,yes,green yellow,65,7.5,0.091,716.26,2951.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:01:13,-5.490000000000002,-5.589999999999996,-3.589999999999989,-1.519999999999996,0.480000000000004,0.7700000000000031,-1.3200000000000003,32.16000000000001,22.580000000000005,46.89999999999999,00:00:01:13,0.4562,0.1112,0.2046,6.617,11.72,9.614,6.746,49.76,41.71,57.98
,,maryland,4596.1,Ann Arbor,0,store,lettuce,trouts_jubilee,bonipak,,none,romaine,none,,yes,green,313,4.8,0.066,24.98,145.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:01:13,-5.700000000000003,-6.140000000000001,-4.519999999999996,-3.219999999999999,-2.730000000000004,-1.9099999999999966,-2.9099999999999966,16.310000000000002,6.510000000000005,39.099999999999994,00:00:01:13,0.8923,0.5622,4.789,8.519,16.26,12.54,9.372,67.91,61.16,60.61
,,maryland,4596.2,Ann Arbor,0,store,lettuce,trouts_jubilee,bonipak,,none,romaine,none,,yes,green,313,6.7,0.076,28.91,133.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:01:13,-5.609999999999999,-5.950000000000003,-4.180000000000007,-2.799999999999997,-2.200000000000003,-1.25,-2.3799999999999955,19,9.259999999999998,39.39999999999999,00:00:01:13,1.437,1.301,3.557,8.097,14.10,10.44,8.190,67.15,58.49,69.95
,,maryland,4596.3,Ann Arbor,0,store,lettuce,trouts_jubilee,bonipak,,none,romaine,none,,yes,green,313,6.6,0.076,29.72,114.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:01:13,-5.75,-6.009999999999998,-4.3999999999999915,-3.309999999999995,-2.549999999999997,-1.3000000000000043,-2.799999999999997,17.61,7.790000000000006,38.900000000000006,00:00:01:13,0.8322,0.5498,2.899,4.938,10.93,7.230,4.874,66.68,58.75,77.17
,,texas,3684,Ann Arbor,0,farm,spinach,,,"Hannah Beall, Saga Farm",certified_organic,bloomsdale_longstanding,none,,yes,green,60,,0.097,228.76,1795.78,,,,,,,,,,,,,,,,,,,3.3,1.91,5.8,8.64,,,,,,,,,,,,,,,,,,,,,,,2.1,1.22,5.8,9.62,,,,,,,,,,,,,,,,,,,,,,,-188.6,308.87,120.27000000000001,87,2,2,2,,,,,,,,,,,,00:00:01:13,0.09415,0.1377,1.959,6.213,11.93,10.28,7.120,65.23,61.26,66.93
,,texas,3685,Ann Arbor,0,farm,spinach,,,"Hannah Beall, Saga Farm",certified_organic,bloomsdale_longstanding,none,,yes,purple green,68,,0.084,250.3,57.91,,,,,,,,,,,,,,,,,,,2.44,1.41,6,15.3,,,,,,,,,,,,,,,,,,,,,,,3.23,1.87,5.8,10.36,,,,,,,,,,,,,,,,,,,,,,,-188.6,314.71,126.10999999999999,87,2,2,2,,,,,,,,,,,,00:00:01:13,0.03202,0.03408,2.242,5.510,9.842,7.517,5.494,56.83,51.96,51.22
,,texas,3686,Ann Arbor,0,farm,spinach,,,"Hannah Beall, Saga Farm",certified_organic,bloomsdale_longstanding,none,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,1.24,5.8,11.22,,,,,,,,,,,,,,,,,,,,,,,2.37,1.37,5.8,8.17,,,,,,,,,,,,,,,,,,,,,,,,,,87,2,2,2,,,,,,,,,,,,,,,,,,,,,,
,,texas,3687,Ann Arbor,0,farm,kale,,,"Hannah Beall, Saga Farm",certified_organic,lacinato,pest damage,,yes,green,117,9.3,0.124,377.12,8976.01,,,,,,,,,,,,,,,,,,,5.59,3.24,5.8,3.46,,,,,,,,,,,,,,,,,,,,,,,5.77,3.35,6,6.49,,,,,,,,,,,,,,,,,,,,,,,50.29,0.21,50.5,99,1,4,3,00:00:01:13,-5.98,-5.960000000000001,-3.9000000000000057,-2.510000000000005,-1.25,-0.3999999999999986,-2.210000000000001,27.33,18.970000000000006,41.19999999999999,00:00:01:13,0.7639,0.4279,1.276,3.608,4.934,3.312,2.764,56.12,54.15,56.29
,,texas,3686k,Ann Arbor,0,farm,kale,,,"Hannah Beall, Saga Farm",certified_organic,lacinato,damage pest,,yes,green,106,,,536.92,16713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,4,3,,,,,,,,,,,,00:00:01:13,1.114,1.446,4.610,4.898,6.979,4.932,3.856,54.29,52.79,59.28
,,texas,3689,Ann Arbor,0,farm,kale,,,"Hannah Beall, Saga Farm",certified_organic,lacinato,pest,,yes,green,107,,0.126,398.08,8909.28,,,,,,,,,,,,,,,,,,,7.27,4.22,6.2,3.13,,,,,,,,,,,,,,,,,,,,,,,8.03,4.66,6.2,4.86,,,,,,,,,,,,,,,,,,,,,,,50.29,68.22,118.50999999999999,99,1,4,3,,,,,,,,,,,,00:00:01:13,0.9320,1.276,5.369,5.997,8.827,6.873,5.382,57.96,51.77,66.47
,,texas,3683,Ann Arbor,0,farm,carrot,,,"neil brosig, food forest",organic cover_crops nospray notill,black_nebula,none,,yes,purple,9,,0.094,83.26,235.26,,,,,,,,,,,,,,,,,,,9.85,5.71,5.8,15.54,,,,,,,,,,,,,,,,,,,,,,,8.84,5.12,6.2,12.25,,,,,,,,,,,,,,,,,,,,,,,52.41,73.31,125.72,97,4,4,4,,,,,,,,,,,,00:00:01:13,3.355,5.844,10.58,12.53,13.53,16.18,24.26,40.09,38.60,45.53
,,texas,3682,Ann Arbor,0,farm,carrot,,,"neil brosig, food forest",organic cover_crops nospray notill,black_nebula,none,,yes,purple,12,,0.082,104.9,282.57,,,,,,,,,,,,,,,,,,,13.96,8.1,6,21.7,,,,,,,,,,,,,,,,,,,,,,,8.31,4.82,6,16.66,,,,,,,,,,,,,,,,,,,,,,,52.41,73.68,126.09,97,4,4,4,,,,,,,,,,,,00:00:01:13,0.02854,-0.3530,-1.105,3.017,-0.6890,-1.423,4.247,39.68,37.17,39.81
,,texas,3681,Ann Arbor,0,farm,carrot,,,"neil brosig, food forest",organic cover_crops nospray notill,black_nebula,none,,yes,purple,10,,0.083,87.18,280.58,,,,,,,,,,,,,,,,,,,14.87,8.62,5.8,5.81,,,,,,,,,,,,,,,,,,,,,,,9.52,5.52,6,11.98,,,,,,,,,,,,,,,,,,,,,,,52.41,73.06,125.47,97,4,4,4,,,,,,,,,,,,00:00:01:13,3.620,6.638,7.871,8.712,10.09,13.04,16.24,44.38,35.37,44.37
,,alaska,4672,Ann Arbor,0,farm_market,carrot,,,,organic nospray greenhouse,,,,yes,orange,20,8.3,0.143,22.61,46.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.37,143.07,126.69999999999999,122,,,,00:00:01:13,-5.099999999999998,-4.109999999999999,-2.0600000000000023,0.7899999999999991,5.079999999999998,24.9,26.949999999999996,41.31999999999999,21.369999999999997,70.29999999999998,00:00:01:13,2.675,4.491,5.183,8.431,13.88,40.28,41.23,50.31,47.84,44.85
,,california,UF004,Chico,0,farm,lettuce,,,,certified_organic notill cover_crops nospray,magenta_summer_crisp,none,,yes,red,145,4.1,0.052,15.84,598.13,,,,,,,,,,,,,,,,,,,,,7.88,41.36,,,,,,,,,,,,,,,,,,,,,,,,,7.82,32.92,,,,,,,,,,,,,,,,,,,,,,,19.48,1.09,20.57,,1,2,3,00:00:00:f1,-4.309999999999999,-4.509999999999998,-3.8500000000000085,-3.530000000000001,-3.030000000000001,-3.0600000000000023,-3.450000000000003,23.140000000000008,22.160000000000004,48.2,00:00:00:f1,0.5302,0.1569,1.116,2.526,4.228,5.213,5.795,68.64,69.84,74.24
,,california,UF005,Chico,0,farm,lettuce,,,,certified_organic notill cover_crops nospray,magenta_summer_crisp,none,,yes,red,161,4,0.058,25.45,546.84,,,,,,,,,,,,,,,,,,,,,7.99,27.17,,,,,,,,,,,,,,,,,,,,,,,,,7.67,30.98,,,,,,,,,,,,,,,,,,,,,,,19.48,1.48,20.96,,1,2,3,00:00:00:f1,-4.2500000000000036,-4.359999999999999,-3.6299999999999955,-3.3500000000000014,-2.8299999999999983,-2.789999999999999,-3.3699999999999974,20.290000000000006,20.299999999999997,44.80000000000001,00:00:00:f1,0.9492,1.032,3.246,3.982,6.669,7.221,7.592,67.05,69.00,67.76
,,california,UF006,Chico,0,farm,lettuce,,,,certified_organic notill cover_crops nospray,magenta_summer_crisp,none,,yes,red,160,4.3,0.058,20.97,674.38,,,,,,,,,,,,,,,,,,,,,7.89,20.69,,,,,,,,,,,,,,,,,,,,,,,,,7.37,29.3,,,,,,,,,,,,,,,,,,,,,,,19.48,1.82,21.3,,1,2,3,00:00:00:f1,-4.170000000000002,-4.369999999999997,-3.8700000000000045,-3.6099999999999994,-2.9099999999999966,-2.5400000000000063,-3.469999999999999,24.159999999999997,23.03000000000001,49.10000000000001,00:00:00:f1,1.943,2.066,4.203,4.627,5.813,6.962,8.895,72.20,72.43,69.62
,,california,UF010,Chico,0,farm,other,,,,certified_organic notill cover_crops nospray,mizuna,none,,yes,green,165,9.4,0.112,147.22,499.66,,,,,,,,,,,,,,,,,,,,,7.56,33.47,,,,,,,,,,,,,,,,,,,,,,,,,8.1,25.23,,,,,,,,,,,,,,,,,,,,,,,19.34,3.6,22.94,,1,4,4,00:00:00:f1,-4.09,-4.390000000000001,-3.760000000000005,-2.9200000000000017,-1.7299999999999898,-2.6099999999999994,-3.509999999999998,33.84,35.480000000000004,46.8,00:00:00:f1,1.841,1.783,4.689,6.548,10.26,8.261,6.277,68.87,70.84,65.34
,,california,UF011,Chico,0,farm,other,,,,certified_organic notill cover_crops nospray,mizuna,none,,yes,green,179,8.4,0.101,129.31,472.33,,,,,,,,,,,,,,,,,,,,,7.94,46.63,,,,,,,,,,,,,,,,,,,,,,,,,7.81,32.16,,,,,,,,,,,,,,,,,,,,,,,19.34,4.11,23.45,,1,4,4,00:00:00:f1,-4.189999999999998,-4.509999999999998,-3.5600000000000023,-3.1000000000000014,-1.6899999999999977,-3.1899999999999977,-3.6999999999999957,34.849999999999994,35.67,47.8,00:00:00:f1,2.415,2.640,6.967,6.670,11.54,8.470,6.032,69.13,72.02,64.39
,,california,UF012,Chico,0,farm,other,,,,certified_organic notill cover_crops nospray,mizuna,none,,yes,green,156,8.7,0.09,134.52,2056.93,,,,,,,,,,,,,,,,,,,,,6.5,32,,,,,,,,,,,,,,,,,,,,,,,,,7.47,31.52,,,,,,,,,,,,,,,,,,,,,,,19.34,4.42,23.759999999999998,,1,4,4,00:00:00:f1,-4.16,-4.349999999999994,-3.739999999999995,-2.8800000000000026,-1.6499999999999986,-2.4200000000000017,-3.549999999999997,35.330000000000005,36.94,48.000000000000014,00:00:00:f1,2.334,2.246,5.875,6.519,10.25,7.421,5.957,67.38,68.45,67.81
,,california,UF001,Chico,0,farm,lettuce,,,,certified_organic cover_crops nospray,magenta_summer_crisp,none,,yes,red,175,4.1,0.05,35.06,603.07,,,,,,,,,,,,,,,,,,,,,7.76,31.06,,,,,,,,,,,,,,,,,,,,,,,,,7.8,25.28,,,,,,,,,,,,,,,,,,,,,,,18.98,-0.21,18.77,,1,2,2,00:00:00:f1,-4.446,-4.5,-3.960000000000001,-4.1949999999999985,-3.5,-3.41,-3.9990000000000006,1.6999999999999993,1.67,13.23,00:00:00:f1,0.9253,1.586,4.275,8.345,13.87,14.86,12.99,57.09,59.64,50.06
,,california,UF002,Chico,0,farm,lettuce,,,,certified_organic cover_crops nospray,magenta_summer_crisp,none,,yes,red,155,3.6,0.059,27.31,487.06,,,,,,,,,,,,,,,,,,,,,7.83,40.31,,,,,,,,,,,,,,,,,,,,,,,,,7.82,34.92,,,,,,,,,,,,,,,,,,,,,,,18.98,0.4,19.38,,1,2,2,00:00:00:f1,-4.426,-4.48,-3.6999999999999993,-3.4890000000000008,-2.8099999999999987,-2.6500000000000004,-3.2300000000000004,3.709999999999999,4.450000000000001,14.540000000000003,00:00:00:f1,1.220,1.529,3.843,4.126,6.447,7.888,9.119,64.70,65.05,57.85
,,california,UF003,Chico,0,farm,lettuce,,,,certified_organic cover_crops nospray,magenta_summer_crisp,none,,yes,red,195,3.5,0.044,17.59,616.56,,,,,,,,,,,,,,,,,,,,,7.82,32.57,,,,,,,,,,,,,,,,,,,,,,,,,7.26,34.76,,,,,,,,,,,,,,,,,,,,,,,18.98,0.89,19.87,,1,2,2,00:00:00:f1,-4.5,-4.589999999999996,-3.930000000000007,-3.6400000000000006,-2.979999999999997,-3,-3.4200000000000017,21.029999999999994,20.39,46.7,00:00:00:f1,1.321,1.580,3.412,4.322,4.661,5.506,7.844,59.09,58.69,53.82
,,california,UF007,Chico,0,farm,other,,,,certified_organic cover_crops nospray,mizuna,none,,yes,green,125,6.8,0.099,78.89,8642,,,,,,,,,,,,,,,,,,,,,7.2,40.94,,,,,,,,,,,,,,,,,,,,,,,,,7.3,40.67,,,,,,,,,,,,,,,,,,,,,,,19.17,2.18,21.35,,1,3,3,00:00:00:f1,-4.169999999999998,-4.439999999999998,-3.8200000000000074,-2.9100000000000037,-1.509999999999998,-2.75,-3.6199999999999974,32.32,32.62,48.8,00:00:00:f1,2.121,2.706,5.483,4.224,9.152,7.223,4.004,56.33,55.37,69.39
,,california,UF008,Chico,0,farm,other,,,,certified_organic cover_crops nospray,mizuna,none,,yes,green,210,9.1,0.122,116.97,423.11,,,,,,,,,,,,,,,,,,,,,7.34,35.49,,,,,,,,,,,,,,,,,,,,,,,,,6.52,29.62,,,,,,,,,,,,,,,,,,,,,,,19.17,2.71,21.880000000000003,,1,3,3,00:00:00:f1,-4.059999999999999,-4.279999999999994,-3.6500000000000057,-2.760000000000005,-1.3000000000000114,-2.25,-3.3699999999999974,35.71000000000001,36.870000000000005,47.39999999999999,00:00:00:f1,1.030,0.5925,1.725,2.873,5.683,3.670,2.192,64.76,63.04,81.52
,,california,UF009,Chico,0,farm,other,,,,certified_organic cover_crops nospray,mizuna,none,,yes,green,230,8.3,0.098,133.36,338.84,,,,,,,,,,,,,,,,,,,,,7.51,40.04,,,,,,,,,,,,,,,,,,,,,,,,,7.5,31.38,,,,,,,,,,,,,,,,,,,,,,,19.17,3.27,22.44,,1,3,3,00:00:00:f1,-4.059999999999999,-4.279999999999994,-3.6700000000000017,-2.8399999999999963,-1.4200000000000017,-2.280000000000001,-3.4299999999999997,35.53999999999999,37.10000000000001,46.500000000000014,00:00:00:f1,1.854,1.683,4.684,6.405,9.551,6.730,5.119,67.75,72.60,58.71
"Spinach (server: 59, id: 7)",,massachusetts,2642,No Lab,0,farm,spinach,,,,,renegade,pest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,,,,,,,,,,,,,,,,,,,,,,
,,california,3019,Ann Arbor,0,farm,grape,,,,organic nospray notill,,none,,yes,green purple,20,21.1,0.271,97.62,880.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:de,-2.4299999999999997,1.5,27.700000000000017,14.339999999999996,16.779999999999994,24.489999999999995,21.229999999999997,43.84,43.47,69.39999999999999,00:00:01:2f,81.19,36.27,1.045,1.839,2.743,1.503,0.7258,1.314,2.750,5.031
,,massachusetts,2591,Ann Arbor,0,farm,other,,,,,,,,yes,green purple,,,0.087,81.93,3490.48,-21.48,95.39,0.49,5.99,32.73,61.29,26.58,706.92,297.13,-0.03,0.91,0.06,0.07,0.41,0.00,0.02,0.03,0.01,7.77,4.51,6,,,,,,,,,,,,,,,,,,,,,,,,10.72,6.22,6,,,,,,,,,,,,,,,,,,,,,,,,-5256.62,4.4,-5252.22,,,,,,,,,,,,,,,,00:00:00:de,-1.629,-6.526,-8.803,-2.851,-2.512,-2.863,-0.5000,52.19,62.52,53.43
,,massachusetts,2593,Ann Arbor,0,farm,other,,,,,,none,,yes,green,,,0.143,34.51,1296.4,,,,,,,,,,,,,,,0.00,0.02,0.25,0.00,9.4,5.45,5.8,,,,,,,,,,,,,,,,,,,,,,,,12.32,7.15,5.8,,,,,,,,,,,,,,,,,,,,,,,,-5256.66,5.66,-5251,,,,,,,,,,,,,,,,00:00:00:de,-0.5962,-3.250,-7.031,-1.669,-1.709,-1.029,0.02743,54.55,71.00,52.62
,,michigan,3253,Ann Arbor,0,farm,cherry_tomato,,,,organic nospray,,,,yes,yellow purple,25,5,0.072,66.58,7549.56,,,,,,,,,,,,,,,,,,,3.53,2.05,5.8,34.97,,,,,,,,,,,,,,,,,,,,,,,2.41,1.4,5.8,21.15,,,,,,,,,,,,,,,,,,,,,,,-4517.55,102.72,-4414.83,,,,,00:00:00:de,-1.9299999999999997,3.9299999999999926,16.299999999999997,10.880000000000003,15.490000000000002,32.74000000000001,29.220000000000006,36.25,41.07999999999999,63.999999999999986,00:00:01:2f,34.44,19.11,2.822,7.595,11.79,15.07,20.55,35.69,37.52,38.68
,,michigan,3254,Ann Arbor,0,farm,cherry_tomato,,,,organic nospray,,,,yes,yellow purple,25,4.6,0.07,46.6,19074.2,,,,,,,,,,,,,,,,,,,4.11,2.38,6,36.71,,,,,,,,,,,,,,,,,,,,,,,2.57,1.49,5.8,23.05,,,,,,,,,,,,,,,,,,,,,,,-4517.55,103.19,-4414.360000000001,,,,,00:00:00:de,-1.370000000000001,5.259999999999991,18.900000000000006,13.470000000000006,18.85,33.68000000000001,28.290000000000006,37.39999999999999,42.78999999999999,65,00:00:01:2f,63.60,36.41,6.869,9.856,14.82,20.56,26.22,34.54,35.93,37.81
,,michigan,3256,Ann Arbor,0,farm,cherry_tomato,,,,organic nospray,,,,yes,yellow purple,27,4,0.065,43.28,20066.9,,,,,,,,,,,,,,,,,,,3.66,2.13,5.8,40.9,,,,,,,,,,,,,,,,,,,,,,,2.34,1.36,5.8,15.24,,,,,,,,,,,,,,,,,,,,,,,-4517.55,103.6,-4413.95,,,,,00:00:00:de,-1.6099999999999994,4.609999999999999,17.900000000000006,12.520000000000003,17.870000000000005,30.589999999999996,25.340000000000003,35.92,38.74999999999999,61.39999999999999,00:00:01:2f,-44.75,-14.41,-3.414,6.649,10.15,13.46,16.27,27.82,29.80,35.09
,,michigan,2102,Ann Arbor,0,farm,grape,,,,organic nospray,concord,,,yes,purple,15,12.7,0.186,285.25,25054.4,,,,,,,,,,,,,,,,,,,6.45,3.74,5.8,,,,,,,,,,,,,,,,,,,,,,,,3.59,2.08,,,,,,,,,,,,,,,,,,,,,,,,,-4517.68,104.43,-4413.25,,,,,00:00:00:de,-2.879999999999999,-0.4399999999999977,10.439999999999998,3.650000000000002,2.8399999999999963,9.21,13,32.31999999999999,37.129999999999995,57.8,00:00:01:2f,-60.74,-33.80,-8.239,5.382,6.011,2.943,3.368,15.48,15.66,10.73
,,michigan,2103,Ann Arbor,0,farm,grape,,,,organic nospray,concord,,,yes,purple,15,12.5,0.162,432.21,1667.71,,,,,,,,,,,,,,,,,,,4.99,2.89,5.8,44.6,,,,,,,,,,,,,,,,,,,,,,,3.45,2,6,26.9,,,,,,,,,,,,,,,,,,,,,,,-4517.68,172.16,-4345.52,,,,,00:00:00:de,-2.5799999999999983,0.8100000000000023,13.799999999999997,5.030000000000001,4.809999999999995,20.230000000000004,24.18,39.14,34.57000000000001,67.86999999999999,00:00:01:2f,-63.69,-31.19,-8.142,2.732,3.892,2.045,2.015,15.39,16.41,9.648
,,michigan,3255,Ann Arbor,0,farm,grape,,,,organic nospray,concord,,,yes,purple,16,11.9,0.174,430.82,25872.5,,,,,,,,,,,,,,,,,,,,,,49.94,,,,,,,,,,,,,,,,,,,,,,,3.26,1.89,5.8,30.01,,,,,,,,,,,,,,,,,,,,,,,-4517.68,104.91,-4412.77,,,,,00:00:00:de,-2.8099999999999987,-0.45000000000000284,11.299999999999997,4.259999999999998,3.6499999999999986,13.419999999999995,18.03,36.59,40.61,63.60000000000001,00:00:01:2f,-126.2,-52.09,-12.53,1.906,3.168,-0.08761,0.1011,10.24,11.61,5.226
,,,LB062,No Lab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LB069,No Lab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LB068,No Lab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LB063,No Lab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LB061,No Lab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,FCH7,Chico,,,,,,,,,,,yes,red,170,8.6,0.103,91.23,1127.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:f1,-4.350000000000001,-4.450000000000003,-4.060000000000002,-4.079999999999998,-3.0999999999999943,-3.469999999999999,-3.4200000000000017,26.569999999999993,27.980000000000004,40.7,00:00:00:f1,-0.2646,-0.8291,-0.3917,-0.2733,1.089,-0.1798,0.5200,42.56,42.28,38.82
,,,FCH8,Chico,,,,,,,,,,,yes,red,180,8.1,0.101,137.15,1330.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00:00:f1,-4.220000000000002,-4.32,-3.989999999999995,-4.32,-3.2099999999999937,-3.289999999999999,-3.450000000000003,26.89,28.410000000000004,40.79999999999998,00:00:00:f1,0.4309,0.1498,1.080,-0.4924,1.558,0.01068,0.4166,38.96,42.56,35.65
